Sem atrasos, nos manteria em ativa, evita procastinaçaão;100% de atenção, a conversa entre professor e alunos e entre os próprios alunos;Possuo meu próprio quarto, com mesa e cadeira para estudo.;Sinto muita falta da aula presencial e também do contato pessoal com o orientador. Às vezes por não ter aquela obrigatoriedade acabo me dispersando rapidamente.
Atividade durante o isolamento;"Dificuldade na interação aluno-professor; ser susceptível às distrações de casa; dificuldade de concentração";;
2;1;;
1. Cumprimento do calendário acadêmico.;"1. Qualidade do aprendizado (não necessariamente das aulas);
2. Preparação para os exames de qualificação.";;
Evitar atrasos no calendário. ;Internet e computador. ;;
A escrita de um artigo;Não poder realizar testes em laboratório e manter uma criação de inseto;;
MANUTENÇÃO DO CALENDÁRIO ACADÊMICO;QUALIDADE DAS DISCUSSÕES EM AULAS PRESENCIAIS;;
1. O adiantamento de disciplinas que possam ser ministradas em EAD.;1. Caso não seja alterado o calendário e os prazos da pós-graduação, haverá prejuízo para os discentes que dependem da realização de pesquisa não realizáveis à distância.;1. Ambiente movimentando, não sendo favorável ao estudo.;
Manutenção do calendário.;Não sei.;;
1. momento de dialogo com outras pessoas 2. outros assuntos para ocupar a mente 3. possibilidade de compartilhar experiencias de cuidado nesse momento delicado.;1. dificuldade em lidar com todas as responsabilidades do mestrado 2. computador, que no momento vem funcionando com dificuldades 3. organização de tempo e disciplina. ;Embora tenha um ambiente tranquilo e adequado para trabalhar, meu computador está com problemas de funcionamento, como no teclado , memória e bateria. ;
O mantenimento das discussões, a importância do encontro do grupo de pesquisa, ainda que de forma virtual e a continuação da pesquisa quando possível. ;Perda da interação em tempo real para algumas atividades. Perda da experiência de lecionar ou estudar em sala de aula. Perda com relação aos alunos que ainda precisam cursar disciplinas ou realizar pesquisas de campo. ;Não;
"Otimização do tempo; Autonomia.";"Falta de interação humana; Acessibilidade.";Como moro ao lado de uma Oficina, em horário comercial ocorre muita poluição sonora o que dificulta meus estudos dentro de casa.;
recuperação rápida do calendário;a falta da socialização presencial;;
"1- Retomar o calendário acadêmico.
2- Cumprir prazos e carga horária.
3- Acompanhamento e orientação na produção de teses e dissertações.";"1- Qualidade e aprofundamento das discussões.
2- Alguns discentes participarem e outros não devido a falta de equipamentos e/ou internet.
3- Produção científica de baixa qualidade considerando os inúmeros processos que nos afetam em estado de isolamento social a mais de 40 dias (família, filhos, trabalho, dificuldade em se concentrar em casa com outras pessoas, tensão com a propagação da doença, insegurança, etc.).";Na minha residência possui adultos e crianças isolados socialmente e estressados com a realidade, o que impossibilita um ambiente propício para o estudo e trabalho. ;Penso que poderia manter atividades acadêmicas em prol de acompanhar o estudante na produção de teses e dissertações com orientações e grupos de pesquisa, entretanto discordo que os prazos e rigor avaliativo permaneçam os mesmos, pois nesse cenário alguns discentes ficarão para trás, além da baixa qualidade da produtividade que tais ações podem gerar. 
Apenas o adiantamento do calendário.;"A metodologia principal das disciplinas em meu programa, que é a ampla análise e discussão de textos, fica muito comprometida se realizada por meios digitais: atropelos nas falas, travamentos, problemas de microfonagem, etc. atrapalham, como já experenciei em atividades na graduação, a discussão minuciosa do texto, geralmente dominando apenas a leitura do professor e/ou dos alunos com melhores condições de conexão e áudio.

Além disso, muito me preocupa, no atual contexto de cortes na educação e na pós-graduação, principalmente entre os cursos de humanidades, que a viabilização desse tipo de ferramenta em momentos excepcionais  como o da pandemia possa abrir um perigoso precedente para a ampla implementação da modalidade EAD em programas vistos pelo governo como menos importantes ou menos rentáveis, ou programas de fundação recente, com avaliação regular no MEC (até nota 3). Meu programa se encaixa nesses três grupos passíveis de sucateamento ainda maior.";Em meu apartamento, meus vizinhos são barulhentos e o calor é insuportável durante a maior parte do dia. Ainda na questão do conforto para a realização da pesquisa, não disponho de mesas/cadeiras adequadas para longos períodos de leitura, sendo acometido por sérias dores de coluna.;
"Atenuação do atraso no calendário; aprender com a experiência de home office - no sentido de perceber que é possível resolver determinadas situações com encontros/atividades/reuniões/aulas de maneira remota ";"inviabilização/prejuízo da pesquisa de campo; atraso no desenvolvimento da pesquisa para muitos alunos devido novo processo de desenvolvimento de plano de pesquisa que se encaixe melhor (que seja possível realizar) na situação atual;";Apresento boas condições ambientais (espaço amplo, confortável e com acesso a internet);No momento, vejo como maior desafio a manutenção de datas para cumprimento do mestrado em razão do prejuízo ao desenvolvimento de plano de pesquisa de mestrado (pela inviabilização de pesquisa de campo devido as condições atuais do mundo). A questão da manutenção das atividades acadêmicas por meio da realização de aulas e tarefas por meios digitais relacionadas aos créditos do mestrado não acredito ser uma grande dificuldade, e sim como uma realidade que a instituição deve se adaptar. Como vemos, o mundo não vai voltar ao que era antes, ele já mudou. E essa experiência, apesar dos prejuízos, abre outras possibilidades/consequências para o ensino à distância. 
"Manutenção de um diálogo entre os estudantes e professores; Possibilidade de ajudar quem está com problemas emocionais neste momento e informações atualizadas com mais frequência.";"A qualidade de uma discussão virtual não é a mesma que a de uma aula presencial; alguns colegas dependem de suas salas/laboratórios de pesquisa e têm muitos colegas que não tem condições materiais, humanas, psicológicas, emocionais e físicas de atenderem a essa lógica absurda de produtividade em temos de pandemia. ";São péssimas. Meus vizinhos não sabem fazer silêncio, moro numa rua movimentada de carros, calor insuportável, pressão familiar, minha própria pressão querendo dar conta de tudo porque os prazos se mantem, medo, insegurança, instabilidade emocional, que já existia antes da pandemia e se agravou e falta de compreensão de quem mora comigo.;O meu problema não são as questões técnicas materiais, mas a minha saúde mental, que neste momento é a minha prioridade, além da minha saúde física. Infelizmente, se os prazos se mantém correndo, eu não posso negligenciar minha vida para dar conta deles. Abraços!!
Preciso ir a  escolas para realizar a pesquisa.;A interação com a turma é essencial.;Nao;
"1- Cumprimento do calendário institucional; 2- Mantém a produtividade de trabalhos científicos; 3- Elimina a ociosidade e ansiedade pela espera. ";"1- Colabora com a exclusão digital, visto que alguns docentes e discentes não sabem utilizar as contribuições das TDIC; 2- Ansiedade e outros sofrimentos mentais no caso de pessoas que já têm a tendência a adoecer; 3- Sobrecarga de estudos em diferentes recursos digitais educacionais. ";;No nosso Programa de Pós-Graduação em Educação existem docentes que não tem habilidades técnicas e pedagógicas para utilizar as potencialidades da TDIC. Adotam em suas aulas uma metodologia convencional de ensino, com leituras de textos impressos e aulas expositivas e dialogadas. Estes docentes, migrando para o ensino online, sem nenhuma capacitação,  irão realizar as mesmas práticas que outrora faziam na sala de aula presencial. Entretanto, no caso da modalidade de online, se ela não tiver um dinamismo e não for bem planejaneda, apenas refletirá em práticas cansativas de educação. 
"1- Contato social com colegas e professores;
2- Diminuição da ansiedade nesse momento que precisamos tanto um dos outros;
3- Pensar em estratégias conjuntas para nossas pesquisas nesse momento, principalmente aquelas que dependem de contato social, pesquisas etnográficas, participativas, enfim...";"1- Agravar ainda a qualidade das relações que já andam tão esgaçadas;
2- Aumentar o nível de cobrança que já vem acontecendo desde antes da COVID19.
3- Deixar para trás alguns pesquisadores que não dispõem de condições adequadas para essa tecnologia com longa duração.
";Tenho condições razoáveis!;Acredito ser válido a pesquisa. Entretanto independente do resultado ser favorável a manutenção das atividades acadêmicas por meios digitais, acredito que isso não será possível para todos os pesquisadores, o que implica que a pós-graduação irá corroborar para agravar as desigualdades que há anos enfrentamos em todos os níveis de ensino.
